2023-08-16 14:50:18,IT과학,뉴시스,기업 부스 전시 참관하는 이종호 장관,성남 뉴시스 조수정 기자 이종호 과학기술정보통신부 장관이 16일 오후 경기 성남시 판교 기업지원허브에서 열린 오픈랜 인더스트리 얼라이언스 출범 선포식에서 관련 기업 기관 대표자들과 기업 부스 참관을 하고 있다. 2023.08.16. chocrystal newsis.com 사진 영상 제보받습니다 공감언론 뉴시스가 독자 여러분의 소중한 제보를 기다립니다. 뉴스 가치나 화제성이 있다고 판단되는 사진 또는 영상을 뉴시스 사진영상부 n photo newsis.com 로 보내주시면 적극 반영하겠습니다.,https://n.news.naver.com/mnews/article/003/0012034034?sid=105,https://imgnews.pstatic.net/image/003/2023/08/16/NISI20230816_0019997589_web_20230816144749_20230816145018342.jpg?type=w800
2023-08-16 14:50:16,IT과학,뉴시스,오픈랜 테스트베드 참관하는 이종호 장관,성남 뉴시스 조수정 기자 이종호 과학기술정보통신부 장관이 16일 오후 경기 성남시 판교 기업지원허브에서 열린 오픈랜 인더스트리 얼라이언스 출범 선포식에 앞서 관련 기업 기관 대표자들과 오픈랜 테스트베드 참관을 하고 있다. 2023.08.16. chocrystal newsis.com 사진 영상 제보받습니다 공감언론 뉴시스가 독자 여러분의 소중한 제보를 기다립니다. 뉴스 가치나 화제성이 있다고 판단되는 사진 또는 영상을 뉴시스 사진영상부 n photo newsis.com 로 보내주시면 적극 반영하겠습니다.,https://n.news.naver.com/mnews/article/003/0012034033?sid=105,https://imgnews.pstatic.net/image/003/2023/08/16/NISI20230816_0019997605_web_20230816144749_20230816145016662.jpg?type=w800
2023-08-16 14:50:14,IT과학,뉴시스,오픈랜 테스트베드 참관하는 이종호 장관,성남 뉴시스 조수정 기자 이종호 과학기술정보통신부 장관이 16일 오후 경기 성남시 판교 기업지원허브에서 열린 오픈랜 인더스트리 얼라이언스 출범 선포식에 앞서 관련 기업 기관 대표자들과 오픈랜 테스트베드 참관을 하고 있다. 2023.08.16. chocrystal newsis.com 사진 영상 제보받습니다 공감언론 뉴시스가 독자 여러분의 소중한 제보를 기다립니다. 뉴스 가치나 화제성이 있다고 판단되는 사진 또는 영상을 뉴시스 사진영상부 n photo newsis.com 로 보내주시면 적극 반영하겠습니다.,https://n.news.naver.com/mnews/article/003/0012034032?sid=105,https://imgnews.pstatic.net/image/003/2023/08/16/NISI20230816_0019997604_web_20230816144749_20230816145014935.jpg?type=w800
2023-08-16 14:50:13,IT과학,뉴시스,오픈랜 테스트베드 참관하는 이종호 장관,성남 뉴시스 조수정 기자 이종호 과학기술정보통신부 장관이 16일 오후 경기 성남시 판교 기업지원허브에서 열린 오픈랜 인더스트리 얼라이언스 출범 선포식에 앞서 관련 기업 기관 대표자들과 오픈랜 테스트베드 참관을 하고 있다. 2023.08.16. chocrystal newsis.com 사진 영상 제보받습니다 공감언론 뉴시스가 독자 여러분의 소중한 제보를 기다립니다. 뉴스 가치나 화제성이 있다고 판단되는 사진 또는 영상을 뉴시스 사진영상부 n photo newsis.com 로 보내주시면 적극 반영하겠습니다.,https://n.news.naver.com/mnews/article/003/0012034031?sid=105,https://imgnews.pstatic.net/image/003/2023/08/16/NISI20230816_0019997603_web_20230816144749_20230816145013245.jpg?type=w800
2023-08-16 14:50:11,IT과학,뉴시스,기업 부스 전시 참관하는 이종호 장관,성남 뉴시스 조수정 기자 이종호 과학기술정보통신부 장관이 16일 오후 경기 성남시 판교 기업지원허브에서 열린 오픈랜 인더스트리 얼라이언스 출범 선포식에서 관련 기업 기관 대표자들과 기업 부스 참관을 하고 있다. 2023.08.16. chocrystal newsis.com 사진 영상 제보받습니다 공감언론 뉴시스가 독자 여러분의 소중한 제보를 기다립니다. 뉴스 가치나 화제성이 있다고 판단되는 사진 또는 영상을 뉴시스 사진영상부 n photo newsis.com 로 보내주시면 적극 반영하겠습니다.,https://n.news.naver.com/mnews/article/003/0012034030?sid=105,https://imgnews.pstatic.net/image/003/2023/08/16/NISI20230816_0019997591_web_20230816144749_20230816145011558.jpg?type=w800
2023-08-16 14:50:09,IT과학,뉴시스,오픈랜 테스트베드 참관하는 이종호 장관,성남 뉴시스 조수정 기자 이종호 과학기술정보통신부 장관이 16일 오후 경기 성남시 판교 기업지원허브에서 열린 오픈랜 인더스트리 얼라이언스 출범 선포식에 앞서 관련 기업 기관 대표자들과 오픈랜 테스트베드 참관을 하고 있다. 2023.08.16. chocrystal newsis.com 사진 영상 제보받습니다 공감언론 뉴시스가 독자 여러분의 소중한 제보를 기다립니다. 뉴스 가치나 화제성이 있다고 판단되는 사진 또는 영상을 뉴시스 사진영상부 n photo newsis.com 로 보내주시면 적극 반영하겠습니다.,https://n.news.naver.com/mnews/article/003/0012034029?sid=105,https://imgnews.pstatic.net/image/003/2023/08/16/NISI20230816_0019997608_web_20230816144749_20230816145009754.jpg?type=w800
2023-08-16 14:50:06,IT과학,뉴시스,오픈랜 테스트베드 참관하는 이종호 장관,성남 뉴시스 조수정 기자 이종호 과학기술정보통신부 장관이 16일 오후 경기 성남시 판교 기업지원허브에서 열린 오픈랜 인더스트리 얼라이언스 출범 선포식에 앞서 관련 기업 기관 대표자들과 오픈랜 테스트베드 참관을 하고 있다. 2023.08.16. chocrystal newsis.com 사진 영상 제보받습니다 공감언론 뉴시스가 독자 여러분의 소중한 제보를 기다립니다. 뉴스 가치나 화제성이 있다고 판단되는 사진 또는 영상을 뉴시스 사진영상부 n photo newsis.com 로 보내주시면 적극 반영하겠습니다.,https://n.news.naver.com/mnews/article/003/0012034027?sid=105,https://imgnews.pstatic.net/image/003/2023/08/16/NISI20230816_0019997601_web_20230816144749_20230816145006571.jpg?type=w800
2023-08-16 14:50:03,IT과학,매일경제,뉴욕타임스 “AI 학습에 자사 기사 활용 금지”,뉴욕타임스 약관 미국 뉴욕타임스 NYT 가 인공지능 AI 학습을 위해 자사 콘텐츠를 활용하는 것을 금지하고 나섰다. 정보기술 IT 업계에 따르면 NYT는 지난 3일 자사 약관을 개정해 AI 훈련에 자사 콘텐츠를 사용할 수 없다고 명시했다. 이 약관에 따르면 기계학습이나 AI 훈련에 NYT의 텍스트 사진 이미지 오디오·비디오 등을 사용할 수 없다. NYT는 자사의 사전 동의 없이 콘텐츠를 무단 사용할 경우 법적 책임을 묻겠다고도 했다. 이는 최근 IT 기업이 온오프라인의 콘텐츠를 자사 AI 개발에 활용하는 데에 따른 조치다. 실제로 오픈AI는 챗GPT를 개발하면서 NYT 등 다양한 언론사의 기사를 활용했다는 의혹에 휩싸인 바 있다. 지난 6월 미국 법무법인 클락슨은 오픈AI·마이크로소프트·구글 등 기업에 대규모 소송을 제기하기도 했다. 이에 IT 기업도 법적 책임을 피하기 위해 다양한 방법을 마련하고 있다. 월스트리트저널에 따르면 지난 5월 구글은 뉴욕타임스에 3년간 뉴스 사용료 1억달러 약 1300억원 를 지급하기로 했다. AI 학습을 거부하기 위한 명시적 기술 표준이 제정되어야 한다는 주장도 힘을 얻고 있다. 구글 등 검색 엔진이 사이트에 접근하지 못할 때 사용하는 ‘로봇 배제 표준’을 AI 영역으로도 확장하자는 것이다. 실제로 다니엘 로맹 구글 신뢰 부문 부사장은 지난달 자사 블로그에 글을 올려 콘텐츠가 AI 학습 데이터로 쓰이는 것을 거부하는 기술 표준을 만들어야 한다고 주장했다. 이달 초 오픈AI는 자사가 인터넷 자료를 수집할 때 사용하는 ‘GPT봇’의 접근을 거부하는 방법을 발표하기도 했다.,https://n.news.naver.com/mnews/article/009/0005173329?sid=105,https://imgnews.pstatic.net/image/009/2023/08/16/0005173329_001_20230816145003542.png?type=w800
2023-08-16 14:49:28,IT과학,뉴시스,오픈랜 테스트베드 참관하는 이종호 장관,성남 뉴시스 조수정 기자 이종호 과학기술정보통신부 장관이 16일 오후 경기 성남시 판교 기업지원허브에서 열린 오픈랜 인더스트리 얼라이언스 출범 선포식에 앞서 관련 기업 기관 대표자들과 오픈랜 테스트베드 참관을 하고 있다. 2023.08.16. chocrystal newsis.com 사진 영상 제보받습니다 공감언론 뉴시스가 독자 여러분의 소중한 제보를 기다립니다. 뉴스 가치나 화제성이 있다고 판단되는 사진 또는 영상을 뉴시스 사진영상부 n photo newsis.com 로 보내주시면 적극 반영하겠습니다.,https://n.news.naver.com/mnews/article/003/0012034026?sid=105,https://imgnews.pstatic.net/image/003/2023/08/16/NISI20230816_0019997606_web_20230816144749_20230816144928671.jpg?type=w800
2023-08-16 14:49:26,IT과학,뉴시스,오픈랜 테스트베드 참관하는 이종호 장관,성남 뉴시스 조수정 기자 이종호 과학기술정보통신부 장관이 16일 오후 경기 성남시 판교 기업지원허브에서 열린 오픈랜 인더스트리 얼라이언스 출범 선포식에 앞서 관련 기업 기관 대표자들과 오픈랜 테스트베드 참관을 하고 있다. 2023.08.16. chocrystal newsis.com 사진 영상 제보받습니다 공감언론 뉴시스가 독자 여러분의 소중한 제보를 기다립니다. 뉴스 가치나 화제성이 있다고 판단되는 사진 또는 영상을 뉴시스 사진영상부 n photo newsis.com 로 보내주시면 적극 반영하겠습니다.,https://n.news.naver.com/mnews/article/003/0012034025?sid=105,https://imgnews.pstatic.net/image/003/2023/08/16/NISI20230816_0019997607_web_20230816144749_20230816144926944.jpg?type=w800
2023-08-16 14:49:24,IT과학,뉴시스,축사하는 SKT 강종렬 사장,성남 뉴시스 조수정 기자 ORIA 당해년도 대표의장사 SKT 강종렬 사장이 16일 오후 경기 성남시 판교 기업지원허브에서 열린 오픈랜 인더스트리 얼라이언스 출범 선포식에서 축사하고 있다. 2023.08.16. chocrystal newsis.com 사진 영상 제보받습니다 공감언론 뉴시스가 독자 여러분의 소중한 제보를 기다립니다. 뉴스 가치나 화제성이 있다고 판단되는 사진 또는 영상을 뉴시스 사진영상부 n photo newsis.com 로 보내주시면 적극 반영하겠습니다.,https://n.news.naver.com/mnews/article/003/0012034024?sid=105,https://imgnews.pstatic.net/image/003/2023/08/16/NISI20230816_0019997597_web_20230816144749_20230816144924637.jpg?type=w800
2023-08-16 14:49:20,IT과학,뉴시스,오픈랜 테스트베드 참관하는 이종호 장관,성남 뉴시스 조수정 기자 이종호 과학기술정보통신부 장관이 16일 오후 경기 성남시 판교 기업지원허브에서 열린 오픈랜 인더스트리 얼라이언스 출범 선포식에 앞서 관련 기업 기관 대표자들과 오픈랜 테스트베드 참관을 하고 있다. 2023.08.16. chocrystal newsis.com 사진 영상 제보받습니다 공감언론 뉴시스가 독자 여러분의 소중한 제보를 기다립니다. 뉴스 가치나 화제성이 있다고 판단되는 사진 또는 영상을 뉴시스 사진영상부 n photo newsis.com 로 보내주시면 적극 반영하겠습니다.,https://n.news.naver.com/mnews/article/003/0012034023?sid=105,https://imgnews.pstatic.net/image/003/2023/08/16/NISI20230816_0019997602_web_20230816144749_20230816144920404.jpg?type=w800
2023-08-16 14:49:18,IT과학,뉴스1,2023 LCK 서머 결승 미디어데이,서울 뉴스1 김성진 기자 16일 서울 종로구 롤파크에서 2023 리그 오브 레전드 챔피언스 코리아 LCK 서머 결승 미디어데이가 진행되고 있다.,https://n.news.naver.com/mnews/article/421/0006992987?sid=105,https://imgnews.pstatic.net/image/421/2023/08/16/0006992987_001_20230816145001833.jpg?type=w800
2023-08-16 14:49:18,IT과학,뉴시스,기업 부스 전시 참관하는 이종호 장관,성남 뉴시스 조수정 기자 이종호 과학기술정보통신부 장관이 16일 오후 경기 성남시 판교 기업지원허브에서 열린 오픈랜 인더스트리 얼라이언스 출범 선포식에서 관련 기업 기관 대표자들과 기업 부스 참관을 하고 있다. 2023.08.16. chocrystal newsis.com 사진 영상 제보받습니다 공감언론 뉴시스가 독자 여러분의 소중한 제보를 기다립니다. 뉴스 가치나 화제성이 있다고 판단되는 사진 또는 영상을 뉴시스 사진영상부 n photo newsis.com 로 보내주시면 적극 반영하겠습니다.,https://n.news.naver.com/mnews/article/003/0012034022?sid=105,https://imgnews.pstatic.net/image/003/2023/08/16/NISI20230816_0019997600_web_20230816144749_20230816144918631.jpg?type=w800
2023-08-16 14:49:17,IT과학,연합뉴스,메타테크놀로지를 적용한 3세대 OLED TV 패널,서울 연합뉴스 진연수 기자 16일 서울 강남구 코엑스에서 열린 2023 한국디스플레이산업 전시회를 찾은 관람객들이 LG디스플레이 전시장을 둘러보고 있다.,https://n.news.naver.com/mnews/article/001/0014134129?sid=105,https://imgnews.pstatic.net/image/001/2023/08/16/PYH2023081613050001300_P4_20230816145020392.jpg?type=w800
2023-08-16 14:49:16,IT과학,뉴시스,축사하는 이종호 장관,성남 뉴시스 조수정 기자 이종호 과학기술정보통신부 장관이 16일 오후 경기 성남시 판교 기업지원허브에서 열린 오픈랜 인더스트리 얼라이언스 출범 선포식에서 축사하고 있다. 2023.08.16. chocrystal newsis.com 사진 영상 제보받습니다 공감언론 뉴시스가 독자 여러분의 소중한 제보를 기다립니다. 뉴스 가치나 화제성이 있다고 판단되는 사진 또는 영상을 뉴시스 사진영상부 n photo newsis.com 로 보내주시면 적극 반영하겠습니다.,https://n.news.naver.com/mnews/article/003/0012034021?sid=105,https://imgnews.pstatic.net/image/003/2023/08/16/NISI20230816_0019997598_web_20230816144749_20230816144916800.jpg?type=w800
